file_name,cell_code,grid_row,grid_col,province_code,is_intersection,raw_ratio,effective_ratio,raw_ratio_sum,tile_assigned_area_km2,tile_assigned_area_ha,tile_unassigned_ratio_raw,tile_excess_ratio_raw,unidentifiable_pixels_equiv,unidentifiable_area_km2,unidentifiable_area_ha,forest_pixels_equiv,forest_area_km2,forest_area_ha,rice_field_pixels_equiv,rice_field_area_km2,rice_field_area_ha,water_pixels_equiv,water_area_km2,water_area_ha,residential_pixels_equiv,residential_area_km2,residential_area_ha
S1_5169_41_89_0306_2023_infered.png,5169,41,89,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,49.0,0.004578488372093023,0.45784883720930236,0.0,0.0,0.0,0.0,0.0,0.0,58301.0,5.447560215946844,544.7560215946844,37970.0,3.5478612956810633,354.78612956810633
S1_5170_41_90_0306_2023_infered.png,5170,41,90,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79325.0,7.388921662992517,738.8921662992517,17296.0,1.6110783370074828,161.10783370074827
S1_5171_41_91_0306_2023_infered.png,5171,41,91,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,69599.0,6.503228820598007,650.3228820598007,26719.0,2.4965843023255814,249.65843023255815
S1_5172_41_92_0306_2023_infered.png,5172,41,92,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,6739.0,0.6296823089700997,62.96823089700997,15.0,0.0014015780730897009,0.1401578073089701,0.0,0.0,0.0,59261.0,5.537261212624585,553.7261212624585,30305.0,2.831654900332226,283.1654900332226
S1_5173_41_93_0306_2023_infered.png,5173,41,93,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81029.0,7.547644921911386,754.7644921911386,15592.0,1.4523550780886143,145.23550780886143
S1_5174_41_94_0306_2023_infered.png,5174,41,94,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58096.0,5.428405315614618,542.8405315614617,38224.0,3.571594684385382,357.15946843853817
S1_5175_41_95_0306_2023_infered.png,5175,41,95,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,58841.0,5.498017026578073,549.8017026578073,37477.0,3.5017960963455153,350.1796096345515
S1_5176_41_96_0306_2023_infered.png,5176,41,96,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,1278.0,0.11904244418915143,11.904244418915143,246.0,0.022914273294625392,2.291427329462539,0.0,0.0,0.0,72392.0,6.743130375384234,674.3130375384234,22705.0,2.11491290713199,211.491290713199
S1_5177_41_97_0306_2023_infered.png,5177,41,97,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,47926.0,4.478135382059801,447.8135382059801,19.0,0.0017753322259136213,0.17753322259136212,0.0,0.0,0.0,41061.0,3.8366798172757477,383.6679817275748,7314.0,0.6834094684385382,68.34094684385383
S1_5178_41_98_0306_2023_infered.png,5178,41,98,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,58844.0,5.481168690036327,548.1168690036327,0.0,0.0,0.0,0.0,0.0,0.0,20409.0,1.901046356382153,190.10463563821529,17368.0,1.6177849535815196,161.77849535815196
